area_id,week,date,score,band,data_confidence,drivers_up,drivers_down,farmer_reports,vet_reports,inbound_animals,inbound_change_pct,inbound_from_outbreak_areas_2w,vacc_coverage,rain_mm,confirmed_outbreak,target
A08,153,2025-12-08,2.0,Low,Adequate,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | 13 weeks since last vaccination campaign,0 farmer symptom reports in the last 2 weeks | drier than normal conditions,0.0,0.0,46.0,31.189710610932476,0.0,0.6983769904933992,12.302579556703586,0.0,0
A09,104,2024-12-30,44.0,Elevated,Low data,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | cattle arrivals -81% compared with recent weeks | seasonal timing,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 0 farmer symptom reports this week,0.0,0.0,0.0,-81.2206572769953,0.0,0.245425900197118,7.501674891728451,0.0,0
A09,105,2025-01-06,53.0,Elevated,Low data,drier than normal conditions | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,vaccination coverage about 25% | seasonal timing,1.0,0.0,17.0,-17.370892018779344,0.0,0.245425900197118,5.045784104142865,0.0,0
A09,106,2025-01-13,35.0,Low,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | cattle arrivals -80% compared with recent weeks | symptom reports at or below normal,0 farmer symptom reports this week | vaccination coverage about 25%,0.0,0.0,0.0,-80.3921568627451,0.0,0.245425900197118,3.020600928456437,0.0,0
A09,107,2025-01-20,41.0,Elevated,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | symptom reports well above this area's normal level,seasonal timing | vaccination coverage about 25%,1.0,0.0,27.0,27.363184079601986,0.0,0.245425900197118,3.313320652018296,0.0,0
A09,108,2025-01-27,47.0,Elevated,Low data,3 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 farmer symptom reports this week | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks),seasonal timing | vaccination coverage about 25%,2.0,0.0,47.0,111.16751269035532,0.0,0.245425900197118,4.972433770849396,0.0,0
A09,109,2025-02-03,9.0,Low,Low data,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 0 cattle recorded arriving this week | 0 cattle arrived from areas with recent outbreaks,seasonal timing | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-83.60655737704919,0.0,0.245425900197118,3.781706905402491,0.0,0
A09,110,2025-02-10,4.0,Low,Low data,no outbreak declared here in the last 8 weeks | cattle arrivals -57% compared with recent weeks | 7 cattle recorded arriving this week | symptom reports at or below normal,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,7.0,-57.14285714285714,0.0,0.245425900197118,7.214202009978118,0.0,0
A09,111,2025-02-17,2.0,Low,Low data,no outbreak declared here in the last 8 weeks | 49 cattle recorded arriving this week | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | seasonal timing,0.0,0.0,49.0,138.67403314917127,0.0,0.245425900197118,7.630803260596337,0.0,0
A09,112,2025-02-24,7.0,Low,Low data,no outbreak declared here in the last 8 weeks | 1 vet-reported suspected cases in the last 2 weeks | 1 suspected cases reported by vets this week | 1 farmer symptom reports this week,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,1.0,1.0,29.0,45.45454545454545,0.0,0.245425900197118,7.739468654544161,0.0,0
A09,113,2025-03-03,43.0,Elevated,Low data,2 farmer symptom reports in the last 2 weeks | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 1 vet-reported suspected cases in the last 2 weeks,seasonal timing | drier than normal conditions,1.0,0.0,56.0,125.92592592592592,0.0,0.245425900197118,10.728770267692296,0.0,0
A09,114,2025-03-10,11.0,Low,Low data,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 38 cattle recorded arriving this week | 0 cattle arrived from areas with recent outbreaks,seasonal timing | seasonal timing,0.0,0.0,38.0,34.90196078431372,0.0,0.245425900197118,33.51925284957284,0.0,0
A09,115,2025-03-17,22.0,Low,Low data,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | symptom reports well above this area's normal level,seasonal timing | seasonal timing,1.0,0.0,24.0,-20.819112627986346,0.0,0.245425900197118,24.737147055134837,0.0,0
A09,116,2025-03-24,49.0,Elevated,Low data,2 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 farmer symptom reports this week,seasonal timing | 14 cattle arrived from areas with recent outbreaks,1.0,1.0,25.0,-17.24137931034483,14.0,0.245425900197118,57.07035116627221,0.0,0
A09,117,2025-03-31,96.0,High,Low data,5 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 3 vet-reported suspected cases in the last 2 weeks | 4 farmer symptom reports this week,14 cattle arrived from areas with recent outbreaks | drier than normal conditions,4.0,2.0,19.0,-28.35820895522388,14.0,0.245425900197118,31.23096837820544,0.0,1
A09,118,2025-04-07,99.0,High,Low data,9 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 4 vet-reported suspected cases in the last 2 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks),cattle arrivals -86% compared with recent weeks | vaccination coverage about 25%,5.0,2.0,0.0,-86.06271777003485,0.0,0.245425900197118,45.36753513579127,0.0,1
A09,119,2025-04-14,100.0,High,Low data,10 farmer symptom reports in the last 2 weeks | no outbreak declared here in the last 8 weeks | 4 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 3 vet-reported suspected cases in the last 2 weeks,seasonal timing | moderate cattle density,5.0,1.0,22.0,-22.857142857142858,0.0,0.245425900197118,97.6159797398084,1.0,0
A09,120,2025-04-21,39.0,Low,Low data,9 farmer symptom reports in the last 2 weeks | 5 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 3 vet-reported suspected cases in the last 2 weeks | 2 suspected cases reported by vets this week,outbreak declared here in the last 8 weeks | seasonal timing,4.0,2.0,56.0,92.88537549407114,7.0,0.245425900197118,28.29795620421955,0.0,0
A09,121,2025-04-28,23.0,Low,Low data,4 farmer symptom reports in the last 2 weeks | 3 vet-reported suspected cases in the last 2 weeks | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing,outbreak declared here in the last 8 weeks | seasonal timing,0.0,1.0,27.0,-8.571428571428571,17.0,0.245425900197118,19.239160188669977,0.0,0
A09,122,2025-05-05,5.0,Low,Low data,1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 vet-reported suspected cases in the last 2 weeks | seasonal timing | 1 farmer symptom reports this week,outbreak declared here in the last 8 weeks | symptom reports at or below normal,1.0,0.0,29.0,8.366533864541832,10.0,0.245425900197118,50.42400497492319,0.0,0
A09,123,2025-05-12,40.0,Elevated,Low data,3 farmer symptom reports in the last 2 weeks | 2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 vet-reported suspected cases in the last 2 weeks | 2 farmer symptom reports this week,outbreak declared here in the last 8 weeks | symptom reports well above this area's normal level,2.0,1.0,22.0,-10.743801652892563,0.0,0.245425900197118,19.563593686809718,0.0,0
A09,124,2025-05-19,5.0,Low,Low data,2 farmer symptom reports in the last 2 weeks | 1 vet-reported suspected cases in the last 2 weeks | seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks),outbreak declared here in the last 8 weeks | 20 cattle arrived from areas with recent outbreaks,0.0,0.0,25.0,0.0,20.0,0.5140094915903717,20.053470173658923,0.0,0
A09,125,2025-05-26,5.0,Low,Low data,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 farmer symptom reports this week | vaccination coverage about 85% | seasonal timing,outbreak declared here in the last 8 weeks | 20 cattle arrived from areas with recent outbreaks,1.0,0.0,29.0,13.333333333333334,20.0,0.85,12.216047060315912,0.0,0
A09,126,2025-06-02,34.0,Low,Low data,2 confirmed outbreaks in nearby sub-counties (last 4 weeks) | seasonal timing | drier than normal conditions | vaccination coverage about 84%,outbreak declared here in the last 8 weeks | 0 farmer symptom reports this week,0.0,0.0,18.0,-26.400000000000002,0.0,0.8372499999999999,11.935050869896552,0.0,0
A09,127,2025-06-09,37.0,Low,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | vaccination coverage about 82% | cattle arrivals -85% compared with recent weeks,outbreak declared here in the last 8 weeks | 0 farmer symptom reports in the last 2 weeks,0.0,0.0,0.0,-85.07462686567165,0.0,0.8246912499999999,5.642192863773493,0.0,0
A09,128,2025-06-16,44.0,Elevated,Low data,seasonal timing | 1 confirmed outbreaks in nearby sub-counties (last 4 weeks) | no outbreak declared here in the last 8 weeks | vaccination coverage about 81%,0 farmer symptom reports in the last 2 weeks | 0 farmer symptom reports this week,0.0,0.0,10.0,-51.21951219512195,0.0,0.8123208812499999,5.512669901191339,0.0,0
A09,129,2025-06-23,16.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | vaccination coverage about 80% | cattle arrivals -52% compared with recent weeks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,7.0,-52.0,0.0,0.8001360680312499,5.432666961001823,0.0,0
A09,130,2025-06-30,22.0,Low,Low data,no outbreak declared here in the last 8 weeks | seasonal timing | 1 farmer symptom reports this week | 39 cattle recorded arriving this week,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal,1.0,0.0,39.0,95.55555555555556,0.0,0.7881340270107812,2.76908366257272,0.0,0
A09,131,2025-07-07,21.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals -71% compared with recent weeks | vaccination coverage about 78%,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 0 farmer symptom reports this week,0.0,0.0,2.0,-70.52631578947368,0.0,0.7763120166056194,2.795142909579968,0.0,0
A09,132,2025-07-14,28.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | drier than normal conditions,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 farmer symptom reports in the last 2 weeks,1.0,0.0,54.0,177.6470588235294,0.0,0.7646673363565352,3.0023737717462606,0.0,0
A09,133,2025-07-21,21.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | vaccination coverage about 75%,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | 1 farmer symptom reports in the last 2 weeks,0.0,0.0,0.0,-79.89949748743719,0.0,0.7531973263111871,2.0076400861659485,0.0,0
A09,134,2025-07-28,16.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals +8% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,18.0,8.235294117647058,0.0,0.7418993664165192,2.8317282622293605,0.0,0
A09,135,2025-08-04,21.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | cattle arrivals +22% compared with recent weeks | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,21.0,22.35294117647059,0.0,0.7307708759202715,3.4313276718793477,0.0,0
A09,136,2025-08-11,13.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | drier than normal conditions | 36 cattle recorded arriving this week,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,36.0,71.72774869109948,0.0,0.7198093127814674,2.9082231700901677,0.0,0
A09,137,2025-08-18,10.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 12 weeks since last vaccination campaign | drier than normal conditions,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,4.0,-66.82027649769586,0.0,0.7090121730897454,3.1665642171246744,0.0,0
A09,138,2025-08-25,9.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 13 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,11.0,-40.18691588785047,0.0,0.6983769904933992,3.759684384585986,0.0,0
A09,139,2025-09-01,9.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 14 weeks since last vaccination campaign | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-78.49462365591397,0.0,0.6879013356359982,3.494168524399656,0.0,0
A09,140,2025-09-08,49.0,Elevated,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week | cattle arrivals +26% compared with recent weeks,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,1.0,0.0,24.0,26.08695652173913,0.0,0.85,7.019209544450078,0.0,0
A09,141,2025-09-15,40.0,Elevated,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 0 cattle arrived from areas with recent outbreaks | 1 weeks since last vaccination campaign,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | symptom reports at or below normal,0.0,0.0,0.0,-74.02597402597402,0.0,0.8372499999999999,12.182802609391196,0.0,0
A09,142,2025-09-22,8.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | vaccination coverage about 82% | 0 cattle arrived from areas with recent outbreaks,0 farmer symptom reports in the last 2 weeks | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),0.0,0.0,0.0,-74.02597402597402,0.0,0.8246912499999999,8.652994188095155,0.0,0
A09,143,2025-09-29,43.0,Elevated,Low data,seasonal timing | drier than normal conditions | no outbreak declared here in the last 8 weeks | 1 farmer symptom reports this week,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | cattle arrivals +18% compared with recent weeks,1.0,0.0,15.0,17.647058823529413,0.0,0.8123208812499999,16.60368339249303,0.0,0
A09,144,2025-10-06,7.0,Low,Low data,seasonal timing | no outbreak declared here in the last 8 weeks | 46 cattle recorded arriving this week | 4 weeks since last vaccination campaign,0 confirmed outbreaks in nearby sub-counties (last 4 weeks) | drier than normal conditions,0.0,0.0,46.0,213.84615384615384,2.0,0.8001360680312499,17.171119535907508,0.0,0
A09,145,2025-10-13,11.0,Low,Low data,seasonal timing | 1 farmer symptom reports this week | no outbreak declared here in the last 8 weeks | 16 cattle arrived from other sub-counties,drier than normal conditions | 0 confirmed outbreaks in nearby sub-counties (last 4 weeks),1.0,0.0,34.0,122.85714285714286,2.0,0.7881340270107812,26.885335806230668,0.0,0
