week,from_holding,to_holding,from_area,to_area,n_animals,permit_recorded,date
46,H00905,H00919,22,22,18,0,2023-11-20
46,H00910,H00868,22,20,14,0,2023-11-20
46,H00911,H00915,22,22,15,0,2023-11-20
46,H00934,H00954,23,23,15,1,2023-11-20
46,H00938,H00921,23,22,22,1,2023-11-20
46,H00941,H00784,23,18,15,0,2023-11-20
46,H00943,H00256,23,5,17,1,2023-11-20
46,H00974,H00982,24,24,9,1,2023-11-20
46,H00976,H00928,24,22,20,0,2023-11-20
46,H00977,H00813,24,19,11,1,2023-11-20
46,H00994,H01011,25,25,2,1,2023-11-20
46,H00999,H00997,25,25,12,1,2023-11-20
47,H00003,H00028,0,0,24,1,2023-11-27
47,H00014,H00247,0,5,23,1,2023-11-27
47,H00016,H00004,0,0,16,0,2023-11-27
47,H00035,H00008,0,0,20,1,2023-11-27
47,H00043,H00091,1,1,21,0,2023-11-27
47,H00047,H00019,1,0,9,0,2023-11-27
47,H00050,H00437,1,10,13,1,2023-11-27
47,H00059,H00055,1,1,14,0,2023-11-27
47,H00070,H00010,1,0,8,0,2023-11-27
47,H00081,H00095,1,1,19,1,2023-11-27
47,H00082,H00654,1,14,5,1,2023-11-27
47,H00083,H00097,1,1,3,0,2023-11-27
47,H00086,H00080,1,1,21,1,2023-11-27
47,H00099,H00129,2,2,18,1,2023-11-27
47,H00102,H00116,2,2,7,1,2023-11-27
47,H00120,H00787,2,18,24,1,2023-11-27
47,H00131,H00103,2,2,11,1,2023-11-27
47,H00137,H00141,2,2,11,0,2023-11-27
47,H00156,H00167,3,3,14,0,2023-11-27
47,H00190,H00629,4,14,8,0,2023-11-27
47,H00196,H00190,4,4,5,1,2023-11-27
47,H00205,H00100,4,2,21,1,2023-11-27
47,H00230,H00680,4,15,4,1,2023-11-27
47,H00257,H00282,5,6,13,1,2023-11-27
47,H00297,H00306,6,6,22,1,2023-11-27
47,H00329,H00334,7,7,14,0,2023-11-27
47,H00335,H00328,7,7,13,1,2023-11-27
47,H00336,H00311,7,7,18,0,2023-11-27
47,H00356,H00121,8,2,21,1,2023-11-27
47,H00373,H00243,8,5,24,1,2023-11-27
47,H00379,H00852,9,20,16,1,2023-11-27
47,H00391,H00393,9,9,22,1,2023-11-27
47,H00401,H00390,9,9,8,0,2023-11-27
47,H00405,H00403,9,9,6,1,2023-11-27
47,H00408,H00380,9,9,6,0,2023-11-27
47,H00429,H00423,10,10,8,1,2023-11-27
47,H00435,H00442,10,10,16,1,2023-11-27
47,H00462,H00424,10,10,7,0,2023-11-27
47,H00463,H00431,11,10,8,1,2023-11-27
47,H00467,H00005,11,0,12,0,2023-11-27
47,H00468,H00056,11,1,11,0,2023-11-27
47,H00557,H00558,12,12,12,1,2023-11-27
47,H00561,H00541,12,12,18,1,2023-11-27
47,H00570,H00557,12,12,13,0,2023-11-27
47,H00580,H00004,13,0,18,1,2023-11-27
47,H00590,H00609,13,13,2,1,2023-11-27
47,H00633,H00659,14,14,12,1,2023-11-27
47,H00636,H00651,14,14,16,1,2023-11-27
47,H00637,H00630,14,14,7,0,2023-11-27
47,H00670,H00696,15,15,15,0,2023-11-27
47,H00673,H00680,15,15,15,1,2023-11-27
47,H00689,H00698,15,15,16,0,2023-11-27
47,H00721,H00426,16,10,8,0,2023-11-27
47,H00725,H00718,16,16,4,0,2023-11-27
47,H00726,H00699,16,15,13,0,2023-11-27
47,H00749,H00792,17,18,14,1,2023-11-27
47,H00758,H00741,17,17,22,0,2023-11-27
47,H00780,H00865,18,20,23,1,2023-11-27
47,H00811,H00833,19,19,16,1,2023-11-27
47,H00814,H00790,19,18,7,1,2023-11-27
47,H00820,H00791,19,18,12,1,2023-11-27
47,H00821,H00836,19,19,19,1,2023-11-27
47,H00842,H00911,20,22,20,1,2023-11-27
47,H00861,H00907,20,22,14,1,2023-11-27
47,H00864,H00864,20,20,24,0,2023-11-27
47,H00889,H00881,21,21,3,1,2023-11-27
47,H00906,H00920,22,22,19,1,2023-11-27
47,H00914,H00926,22,22,23,0,2023-11-27
47,H00915,H00928,22,22,9,1,2023-11-27
47,H00924,H00923,22,22,13,1,2023-11-27
47,H00930,H00933,23,23,13,0,2023-11-27
47,H00954,H00942,23,23,15,1,2023-11-27
47,H00957,H00402,23,9,12,1,2023-11-27
47,H00958,H00953,23,23,12,0,2023-11-27
47,H00977,H00987,24,24,17,0,2023-11-27
47,H00979,H01016,24,25,5,0,2023-11-27
47,H00985,H00972,24,24,17,1,2023-11-27
47,H00993,H01009,25,25,16,1,2023-11-27
47,H01006,H00651,25,14,3,1,2023-11-27
47,H01009,H01013,25,25,5,1,2023-11-27
47,H01021,H00971,25,24,24,1,2023-11-27
48,H00000,H00001,0,0,17,1,2023-12-04
48,H00001,H00008,0,0,5,0,2023-12-04
48,H00002,H00013,0,0,17,0,2023-12-04
48,H00014,H00013,0,0,20,0,2023-12-04
48,H00037,H00026,0,0,23,1,2023-12-04
48,H00102,H00139,2,2,12,1,2023-12-04
48,H00119,H00781,2,18,21,1,2023-12-04
48,H00127,H00646,2,14,18,1,2023-12-04
48,H00130,H00643,2,14,24,1,2023-12-04
48,H00154,H00644,3,14,6,1,2023-12-04
48,H00176,H00661,3,14,14,1,2023-12-04
48,H00182,H00337,3,7,21,0,2023-12-04
48,H00186,H00143,3,3,14,0,2023-12-04
48,H00191,H00200,4,4,3,0,2023-12-04
48,H00196,H00228,4,4,18,1,2023-12-04
48,H00202,H00456,4,10,11,0,2023-12-04
48,H00204,H00203,4,4,3,1,2023-12-04
48,H00241,H00234,5,5,14,1,2023-12-04
48,H00243,H00026,5,0,11,1,2023-12-04
48,H00261,H00247,5,5,2,1,2023-12-04
48,H00262,H00335,5,7,12,0,2023-12-04
48,H00264,H00264,5,5,2,1,2023-12-04
48,H00267,H00274,6,6,20,1,2023-12-04
48,H00311,H00339,7,7,4,1,2023-12-04
48,H00320,H00328,7,7,3,1,2023-12-04
48,H00352,H00374,8,8,5,0,2023-12-04
48,H00353,H00115,8,2,15,1,2023-12-04
48,H00371,H00294,8,6,24,1,2023-12-04
48,H00374,H00347,8,8,16,1,2023-12-04
48,H00377,H00381,8,9,2,1,2023-12-04
48,H00386,H00021,9,0,5,0,2023-12-04
48,H00397,H00410,9,9,18,1,2023-12-04
48,H00406,H00385,9,9,13,1,2023-12-04
48,H00407,H00387,9,9,13,1,2023-12-04
48,H00411,H00383,9,9,8,1,2023-12-04
48,H00414,H00414,10,10,4,0,2023-12-04
48,H00417,H00378,10,8,24,1,2023-12-04
48,H00443,H00433,10,10,12,0,2023-12-04
48,H00449,H00422,10,10,10,1,2023-12-04
48,H00455,H00413,10,10,15,1,2023-12-04
48,H00456,H00460,10,10,9,1,2023-12-04
48,H00475,H00486,11,11,9,0,2023-12-04
48,H00481,H00009,11,0,14,1,2023-12-04
48,H00494,H00484,11,11,16,0,2023-12-04
48,H00507,H00671,11,15,20,1,2023-12-04
48,H00513,H00480,11,11,19,0,2023-12-04
48,H00532,H00564,12,12,12,0,2023-12-04
48,H00554,H00540,12,12,9,1,2023-12-04
48,H00557,H00121,12,2,2,1,2023-12-04
48,H00589,H00611,13,13,23,1,2023-12-04
48,H00610,H00037,13,0,10,0,2023-12-04
48,H00628,H00663,14,14,6,1,2023-12-04
48,H00639,H00647,14,14,22,1,2023-12-04
48,H00737,H00730,16,16,17,1,2023-12-04
48,H00764,H00464,17,11,19,1,2023-12-04
48,H00766,H00750,17,17,19,1,2023-12-04
48,H00778,H00778,18,18,6,0,2023-12-04
48,H00780,H00807,18,18,3,1,2023-12-04
48,H00783,H00803,18,18,5,0,2023-12-04
48,H00787,H00685,18,15,21,1,2023-12-04
48,H00790,H00693,18,15,14,0,2023-12-04
48,H00796,H00708,18,16,9,1,2023-12-04
48,H00805,H00789,18,18,15,0,2023-12-04
48,H00806,H00757,18,17,6,1,2023-12-04
48,H00815,H00829,19,19,4,1,2023-12-04
48,H00816,H00829,19,19,11,0,2023-12-04
48,H00819,H00800,19,18,2,1,2023-12-04
48,H00825,H00814,19,19,15,1,2023-12-04
48,H00838,H00372,19,8,11,1,2023-12-04
48,H00842,H00843,20,20,2,1,2023-12-04
48,H00843,H00582,20,13,21,0,2023-12-04
48,H00849,H00873,20,20,19,0,2023-12-04
48,H00865,H00847,20,20,12,1,2023-12-04
48,H00876,H00431,21,10,4,1,2023-12-04
48,H00884,H00996,21,25,6,0,2023-12-04
48,H00930,H00957,23,23,20,0,2023-12-04
48,H00959,H00857,23,20,13,1,2023-12-04
48,H00964,H00917,23,22,13,0,2023-12-04
48,H00986,H00973,24,24,2,1,2023-12-04
48,H01000,H00399,25,9,24,1,2023-12-04
48,H01014,H00411,25,9,21,1,2023-12-04
49,H00000,H00028,0,0,17,0,2023-12-11
49,H00005,H00023,0,0,15,1,2023-12-11
49,H00014,H00125,0,2,5,1,2023-12-11
49,H00016,H00146,0,3,10,1,2023-12-11
49,H00042,H00089,1,1,12,1,2023-12-11
49,H00044,H00072,1,1,5,0,2023-12-11
49,H00046,H00096,1,1,7,0,2023-12-11
49,H00061,H00070,1,1,18,1,2023-12-11
49,H00072,H00872,1,20,23,0,2023-12-11
49,H00078,H00053,1,1,22,1,2023-12-11
49,H00079,H00794,1,18,11,1,2023-12-11
49,H00082,H00683,1,15,16,1,2023-12-11
49,H00086,H00080,1,1,21,1,2023-12-11
49,H00087,H00453,1,10,20,1,2023-12-11
49,H00098,H00011,1,0,21,1,2023-12-11
49,H00103,H00266,2,6,22,1,2023-12-11
49,H00110,H00114,2,2,5,1,2023-12-11
49,H00118,H00296,2,6,23,0,2023-12-11
49,H00130,H00139,2,2,9,1,2023-12-11
49,H00132,H00286,2,6,7,0,2023-12-11
49,H00174,H00411,3,9,12,1,2023-12-11
49,H00201,H00199,4,4,18,1,2023-12-11
49,H00203,H00195,4,4,7,0,2023-12-11
49,H00220,H00212,4,4,14,1,2023-12-11
49,H00223,H00188,4,4,7,0,2023-12-11
49,H00235,H00232,5,5,12,1,2023-12-11
49,H00257,H00235,5,5,11,1,2023-12-11
49,H00263,H00303,5,6,10,1,2023-12-11
49,H00265,H00437,6,10,13,1,2023-12-11
49,H00279,H00275,6,6,8,0,2023-12-11
49,H00288,H00277,6,6,23,0,2023-12-11
49,H00295,H00289,6,6,10,1,2023-12-11
49,H00302,H00287,6,6,9,1,2023-12-11
49,H00321,H00309,7,7,3,1,2023-12-11
49,H00332,H00340,7,7,18,1,2023-12-11
49,H00333,H00342,7,7,23,1,2023-12-11
49,H00340,H00308,7,7,17,1,2023-12-11
49,H00357,H00683,8,15,19,1,2023-12-11
49,H00374,H00372,8,8,12,1,2023-12-11
49,H00379,H00379,9,9,13,0,2023-12-11
49,H00389,H00410,9,9,13,1,2023-12-11
49,H00392,H00380,9,9,17,1,2023-12-11
49,H00415,H00421,10,10,8,1,2023-12-11
49,H00416,H00767,10,17,6,1,2023-12-11
49,H00417,H00460,10,10,14,1,2023-12-11
49,H00441,H00423,10,10,6,0,2023-12-11
49,H00450,H00438,10,10,22,0,2023-12-11
49,H00466,H00458,11,10,18,1,2023-12-11
49,H00477,H00450,11,10,12,1,2023-12-11
49,H00478,H00502,11,11,10,1,2023-12-11
49,H00483,H00131,11,2,17,1,2023-12-11
49,H00486,H00469,11,11,20,1,2023-12-11
49,H00491,H00473,11,11,19,0,2023-12-11
49,H00502,H00477,11,11,19,1,2023-12-11
49,H00583,H00133,13,2,6,1,2023-12-11
49,H00585,H00657,13,14,7,1,2023-12-11
49,H00587,H00624,13,13,15,1,2023-12-11
49,H00596,H00626,13,13,20,1,2023-12-11
49,H00606,H00612,13,13,19,1,2023-12-11
49,H00646,H00446,14,10,11,1,2023-12-11
49,H00648,H00656,14,14,2,1,2023-12-11
49,H00654,H00030,14,0,9,1,2023-12-11
49,H00685,H00121,15,2,10,0,2023-12-11
49,H00698,H00677,15,15,17,1,2023-12-11
49,H00703,H00703,16,16,24,0,2023-12-11
49,H00706,H00726,16,16,4,1,2023-12-11
49,H00720,H00723,16,16,15,0,2023-12-11
49,H00723,H00424,16,10,2,0,2023-12-11
49,H00751,H00742,17,17,8,0,2023-12-11
49,H00774,H00761,18,17,12,0,2023-12-11
49,H00776,H00132,18,2,20,1,2023-12-11
49,H00784,H00754,18,17,2,0,2023-12-11
49,H00787,H00793,18,18,5,1,2023-12-11
49,H00797,H00783,18,18,14,1,2023-12-11
49,H00802,H00452,18,10,11,1,2023-12-11
49,H00806,H00800,18,18,19,0,2023-12-11
49,H00822,H00754,19,17,12,1,2023-12-11
49,H00861,H00638,20,14,9,1,2023-12-11
49,H00863,H00863,20,20,20,1,2023-12-11
49,H00868,H00842,20,20,4,0,2023-12-11
49,H00870,H00035,20,0,6,0,2023-12-11
49,H00910,H00912,22,22,10,0,2023-12-11
49,H00914,H00909,22,22,23,0,2023-12-11
49,H00934,H00955,23,23,6,0,2023-12-11
49,H00947,H00959,23,23,4,1,2023-12-11
49,H00949,H00942,23,23,21,0,2023-12-11
49,H00995,H00889,25,21,7,1,2023-12-11
49,H01000,H01007,25,25,20,1,2023-12-11
49,H01006,H00871,25,20,16,1,2023-12-11
49,H01009,H00322,25,7,2,1,2023-12-11
50,H00018,H00657,0,14,11,0,2023-12-18
50,H00027,H00753,0,17,21,1,2023-12-18
50,H00040,H00643,1,14,12,1,2023-12-18
50,H00045,H00042,1,1,21,0,2023-12-18
50,H00058,H00081,1,1,23,1,2023-12-18
50,H00060,H00511,1,11,4,0,2023-12-18
50,H00064,H00056,1,1,2,1,2023-12-18
50,H00067,H00084,1,1,6,1,2023-12-18
50,H00068,H00089,1,1,11,1,2023-12-18
50,H00074,H00158,1,3,4,1,2023-12-18
50,H00077,H00083,1,1,6,1,2023-12-18
50,H00082,H00034,1,0,4,1,2023-12-18
50,H00106,H00417,2,10,18,1,2023-12-18
50,H00107,H00070,2,1,7,1,2023-12-18
50,H00111,H00102,2,2,3,1,2023-12-18
50,H00155,H00265,3,6,18,0,2023-12-18
50,H00159,H00158,3,3,23,1,2023-12-18
50,H00166,H00458,3,10,10,0,2023-12-18
50,H00171,H00330,3,7,3,0,2023-12-18
50,H00187,H00242,4,5,4,0,2023-12-18
50,H00192,H00225,4,4,19,0,2023-12-18
50,H00203,H00196,4,4,2,0,2023-12-18
50,H00232,H00399,5,9,20,0,2023-12-18
50,H00243,H00255,5,5,4,1,2023-12-18
50,H00246,H00755,5,17,22,0,2023-12-18
50,H00260,H00243,5,5,5,1,2023-12-18
50,H00264,H00240,5,5,16,0,2023-12-18
50,H00265,H00049,6,1,17,1,2023-12-18
50,H00276,H00511,6,11,23,0,2023-12-18
50,H00279,H00295,6,6,8,0,2023-12-18
50,H00281,H00276,6,6,15,0,2023-12-18
50,H00303,H00270,6,6,5,1,2023-12-18
50,H00304,H00111,6,2,8,1,2023-12-18
50,H00344,H00103,8,2,10,0,2023-12-18
50,H00348,H00364,8,8,5,1,2023-12-18
50,H00352,H00369,8,8,15,1,2023-12-18
50,H00369,H00367,8,8,18,0,2023-12-18
50,H00379,H00383,9,9,19,1,2023-12-18
50,H00408,H00394,9,9,3,0,2023-12-18
50,H00409,H00015,9,0,12,0,2023-12-18
50,H00425,H00459,10,10,8,1,2023-12-18
50,H00428,H00454,10,10,7,0,2023-12-18
50,H00430,H00369,10,8,23,0,2023-12-18
50,H00435,H00685,10,15,4,1,2023-12-18
50,H00453,H00415,10,10,24,0,2023-12-18
50,H00470,H00506,11,11,14,0,2023-12-18
50,H00473,H00508,11,11,23,0,2023-12-18
50,H00496,H00455,11,10,23,0,2023-12-18
50,H00499,H00489,11,11,12,1,2023-12-18
50,H00500,H00485,11,11,8,0,2023-12-18
50,H00509,H00482,11,11,10,1,2023-12-18
50,H00527,H00524,12,12,5,1,2023-12-18
50,H00529,H00570,12,12,3,1,2023-12-18
50,H00531,H00656,12,14,11,0,2023-12-18
50,H00534,H00414,12,10,11,1,2023-12-18
50,H00538,H00429,12,10,12,0,2023-12-18
50,H00556,H00130,12,2,22,1,2023-12-18
50,H00559,H00559,12,12,24,0,2023-12-18
50,H00572,H00566,12,12,10,1,2023-12-18
50,H00574,H00576,12,12,5,1,2023-12-18
50,H00576,H00535,12,12,23,1,2023-12-18
50,H00577,H00549,12,12,8,1,2023-12-18
50,H00581,H00624,13,13,11,1,2023-12-18
50,H00590,H00621,13,13,6,1,2023-12-18
50,H00595,H00591,13,13,15,0,2023-12-18
50,H00598,H00592,13,13,9,1,2023-12-18
50,H00600,H00416,13,10,2,0,2023-12-18
50,H00612,H00606,13,13,24,1,2023-12-18
50,H00624,H00617,13,13,5,1,2023-12-18
50,H00629,H00641,14,14,20,1,2023-12-18
50,H00631,H00611,14,13,12,1,2023-12-18
50,H00655,H00657,14,14,12,0,2023-12-18
50,H00666,H00698,15,15,11,1,2023-12-18
50,H00670,H00694,15,15,13,1,2023-12-18
50,H00679,H00446,15,10,19,0,2023-12-18
50,H00695,H00785,15,18,17,0,2023-12-18
50,H00697,H00680,15,15,17,0,2023-12-18
50,H00699,H00313,15,7,13,1,2023-12-18
50,H00705,H00795,16,18,7,1,2023-12-18
50,H00709,H00726,16,16,2,0,2023-12-18
50,H00778,H00785,18,18,9,1,2023-12-18
50,H00811,H00844,19,20,20,1,2023-12-18
50,H00817,H00819,19,19,4,1,2023-12-18
50,H00848,H00845,20,20,24,1,2023-12-18
50,H00857,H00019,20,0,19,1,2023-12-18
50,H00865,H00271,20,6,14,0,2023-12-18
50,H00893,H00889,21,21,10,0,2023-12-18
50,H00896,H00009,21,0,12,0,2023-12-18
50,H00907,H00920,22,22,7,0,2023-12-18
50,H00910,H00134,22,2,7,0,2023-12-18
50,H00917,H00928,22,22,3,0,2023-12-18
50,H00932,H00873,23,20,3,1,2023-12-18
50,H00946,H00946,23,23,10,1,2023-12-18
50,H00960,H00953,23,23,14,0,2023-12-18
50,H00972,H00981,24,24,16,1,2023-12-18
50,H00978,H00276,24,6,24,1,2023-12-18
50,H00994,H00848,25,20,13,1,2023-12-18
50,H01016,H00844,25,20,24,1,2023-12-18
51,H00008,H00006,0,0,3,1,2023-12-25
51,H00013,H00244,0,5,20,1,2023-12-25
51,H00024,H00033,0,0,12,0,2023-12-25
51,H00027,H00001,0,0,8,1,2023-12-25
51,H00043,H00098,1,1,15,1,2023-12-25
51,H00047,H00050,1,1,17,0,2023-12-25
51,H00049,H00107,1,2,16,1,2023-12-25
51,H00052,H00436,1,10,18,1,2023-12-25
51,H00058,H00045,1,1,9,1,2023-12-25
51,H00062,H00094,1,1,20,1,2023-12-25
51,H00093,H00063,1,1,7,1,2023-12-25
51,H00098,H00080,1,1,10,1,2023-12-25
51,H00099,H00124,2,2,17,1,2023-12-25
51,H00111,H00018,2,0,11,0,2023-12-25
51,H00112,H00124,2,2,23,1,2023-12-25
51,H00126,H00238,2,5,15,0,2023-12-25
51,H00142,H00037,2,0,3,0,2023-12-25
51,H00156,H00157,3,3,9,1,2023-12-25
51,H00162,H00167,3,3,24,0,2023-12-25
51,H00176,H00171,3,3,16,1,2023-12-25
51,H00180,H00635,3,14,15,0,2023-12-25
51,H00200,H00194,4,4,12,0,2023-12-25
51,H00204,H00189,4,4,17,0,2023-12-25
51,H00205,H00201,4,4,19,1,2023-12-25
51,H00240,H00232,5,5,17,1,2023-12-25
51,H00243,H00121,5,2,6,0,2023-12-25
51,H00246,H00307,5,6,18,1,2023-12-25
51,H00262,H00244,5,5,15,1,2023-12-25
51,H00283,H00037,6,0,15,0,2023-12-25
51,H00293,H00303,6,6,3,1,2023-12-25
51,H00296,H00300,6,6,7,1,2023-12-25
51,H00307,H00253,6,5,24,1,2023-12-25
51,H00315,H00342,7,7,21,1,2023-12-25
51,H00316,H00340,7,7,20,1,2023-12-25
51,H00322,H00310,7,7,20,0,2023-12-25
51,H00334,H00239,7,5,8,0,2023-12-25
51,H00342,H00341,7,7,12,0,2023-12-25
51,H00343,H00342,7,7,16,0,2023-12-25
51,H00379,H00391,9,9,17,1,2023-12-25
51,H00388,H00379,9,9,22,1,2023-12-25
51,H00397,H00386,9,9,8,1,2023-12-25
51,H00411,H00388,9,9,3,1,2023-12-25
51,H00413,H00416,10,10,13,1,2023-12-25
51,H00465,H00653,11,14,18,1,2023-12-25
51,H00482,H00890,11,21,18,0,2023-12-25
51,H00486,H00484,11,11,2,0,2023-12-25
51,H00492,H00485,11,11,19,1,2023-12-25
51,H00531,H00514,12,12,19,1,2023-12-25
51,H00532,H00543,12,12,4,1,2023-12-25
51,H00590,H00632,13,14,12,0,2023-12-25
51,H00605,H00624,13,13,24,1,2023-12-25
51,H00606,H00678,13,15,5,0,2023-12-25
51,H00609,H00430,13,10,16,0,2023-12-25
51,H00614,H00595,13,13,18,1,2023-12-25
51,H00628,H00650,14,14,7,1,2023-12-25
51,H00634,H00647,14,14,15,1,2023-12-25
51,H00637,H00637,14,14,24,0,2023-12-25
51,H00650,H00653,14,14,13,0,2023-12-25
51,H00651,H00158,14,3,4,1,2023-12-25
51,H00655,H00640,14,14,2,1,2023-12-25
51,H00659,H00646,14,14,7,0,2023-12-25
51,H00665,H00813,15,19,17,0,2023-12-25
51,H00685,H00688,15,15,23,1,2023-12-25
51,H00700,H00700,15,15,9,1,2023-12-25
51,H00712,H00734,16,16,5,1,2023-12-25
51,H00715,H00313,16,7,18,0,2023-12-25
51,H00730,H00723,16,16,20,1,2023-12-25
51,H00732,H00696,16,15,19,1,2023-12-25
51,H00767,H00701,17,16,21,0,2023-12-25
51,H00777,H00455,18,10,7,1,2023-12-25
51,H00809,H00775,18,18,20,0,2023-12-25
51,H00819,H00247,19,5,10,0,2023-12-25
51,H00834,H00401,19,9,7,1,2023-12-25
51,H00835,H00829,19,19,9,1,2023-12-25
51,H00856,H00786,20,18,15,0,2023-12-25
51,H00867,H00847,20,20,12,1,2023-12-25
51,H00891,H00094,21,1,16,1,2023-12-25
51,H00921,H00925,22,22,13,0,2023-12-25
51,H00924,H00909,22,22,14,1,2023-12-25
51,H00927,H00906,22,22,23,0,2023-12-25
51,H00928,H00858,22,20,20,1,2023-12-25
51,H00932,H00948,23,23,23,0,2023-12-25
51,H00933,H00865,23,20,13,0,2023-12-25
51,H00938,H00996,23,25,7,1,2023-12-25
51,H00946,H00937,23,23,10,1,2023-12-25
51,H00978,H00816,24,19,21,1,2023-12-25
51,H00984,H00988,24,24,2,0,2023-12-25
51,H00995,H00851,25,20,24,0,2023-12-25
51,H01008,H00997,25,25,15,1,2023-12-25
51,H01010,H00846,25,20,3,1,2023-12-25
51,H01013,H01001,25,25,9,0,2023-12-25
52,H00047,H00044,1,1,7,1,2024-01-01
52,H00053,H00280,1,6,3,0,2024-01-01
52,H00056,H00050,1,1,15,0,2024-01-01
52,H00082,H00627,1,13,16,1,2024-01-01
52,H00092,H00056,1,1,21,0,2024-01-01
52,H00125,H00006,2,0,6,1,2024-01-01
52,H00160,H00175,3,3,24,1,2024-01-01
52,H00164,H00144,3,3,6,0,2024-01-01
52,H00165,H00424,3,10,17,1,2024-01-01
52,H00168,H00109,3,2,15,1,2024-01-01
52,H00180,H00186,3,3,23,0,2024-01-01
52,H00184,H00186,3,3,5,1,2024-01-01
52,H00185,H00630,3,14,4,1,2024-01-01
52,H00189,H00199,4,4,7,1,2024-01-01
52,H00190,H00262,4,5,12,1,2024-01-01
52,H00215,H00008,4,0,16,1,2024-01-01
52,H00228,H00210,4,4,23,1,2024-01-01
52,H00247,H00237,5,5,21,0,2024-01-01
52,H00263,H00292,5,6,21,0,2024-01-01
52,H00272,H00408,6,9,18,1,2024-01-01
52,H00275,H00297,6,6,5,1,2024-01-01
52,H00281,H00234,6,5,21,1,2024-01-01
52,H00285,H00672,6,15,9,1,2024-01-01
52,H00296,H00305,6,6,13,0,2024-01-01
52,H00315,H00319,7,7,23,0,2024-01-01
52,H00317,H00333,7,7,5,1,2024-01-01
52,H00321,H00325,7,7,14,0,2024-01-01
52,H00323,H00260,7,5,20,1,2024-01-01
52,H00327,H00318,7,7,22,1,2024-01-01
52,H00336,H00339,7,7,21,1,2024-01-01
52,H00337,H00480,7,11,9,1,2024-01-01
52,H00361,H00351,8,8,23,0,2024-01-01
52,H00364,H00356,8,8,13,0,2024-01-01
52,H00375,H00376,8,8,17,1,2024-01-01
52,H00376,H00437,8,10,13,1,2024-01-01
52,H00379,H00399,9,9,16,1,2024-01-01
52,H00385,H00300,9,6,14,1,2024-01-01
52,H00386,H00646,9,14,3,0,2024-01-01
52,H00389,H00384,9,9,23,1,2024-01-01
52,H00392,H00400,9,9,19,1,2024-01-01
52,H00400,H00381,9,9,23,1,2024-01-01
52,H00406,H00233,9,5,24,0,2024-01-01
52,H00408,H00284,9,6,7,0,2024-01-01
52,H00423,H00692,10,15,9,1,2024-01-01
52,H00434,H00305,10,6,21,0,2024-01-01
52,H00435,H00453,10,10,2,0,2024-01-01
52,H00450,H00129,10,2,22,0,2024-01-01
52,H00462,H00677,10,15,4,0,2024-01-01
52,H00468,H00476,11,11,15,1,2024-01-01
52,H00472,H00690,11,15,7,0,2024-01-01
52,H00489,H00478,11,11,24,0,2024-01-01
52,H00492,H00681,11,15,18,1,2024-01-01
52,H00494,H00493,11,11,14,1,2024-01-01
52,H00501,H00483,11,11,2,1,2024-01-01
52,H00503,H00621,11,13,9,0,2024-01-01
52,H00506,H00482,11,11,17,1,2024-01-01
52,H00515,H00749,12,17,18,0,2024-01-01
52,H00517,H00187,12,4,20,1,2024-01-01
52,H00522,H00561,12,12,20,0,2024-01-01
52,H00531,H00011,12,0,4,1,2024-01-01
52,H00538,H00572,12,12,18,1,2024-01-01
52,H00549,H00531,12,12,6,1,2024-01-01
52,H00555,H00574,12,12,23,1,2024-01-01
52,H00591,H00184,13,3,13,1,2024-01-01
52,H00599,H00595,13,13,24,1,2024-01-01
52,H00602,H00578,13,13,16,1,2024-01-01
52,H00603,H00643,13,14,5,1,2024-01-01
52,H00628,H00004,14,0,18,1,2024-01-01
52,H00639,H00637,14,14,16,1,2024-01-01
52,H00668,H00689,15,15,13,0,2024-01-01
52,H00674,H00676,15,15,23,0,2024-01-01
52,H00696,H00460,15,10,6,1,2024-01-01
52,H00724,H00735,16,16,15,1,2024-01-01
52,H00731,H00739,16,16,23,0,2024-01-01
52,H00733,H00710,16,16,2,1,2024-01-01
52,H00753,H00765,17,17,11,1,2024-01-01
52,H00754,H00674,17,15,14,1,2024-01-01
52,H00796,H00781,18,18,19,1,2024-01-01
52,H00802,H00799,18,18,3,0,2024-01-01
52,H00830,H00827,19,19,18,1,2024-01-01
52,H00832,H00838,19,19,24,0,2024-01-01
52,H00839,H00824,19,19,21,0,2024-01-01
52,H00871,H00856,20,20,22,1,2024-01-01
52,H00873,H00286,20,6,5,1,2024-01-01
52,H00879,H00849,21,20,9,1,2024-01-01
52,H00904,H00922,22,22,24,1,2024-01-01
52,H00930,H00941,23,23,3,1,2024-01-01
52,H00945,H00957,23,23,17,1,2024-01-01
52,H00978,H00968,24,24,21,1,2024-01-01
52,H00995,H00261,25,5,22,1,2024-01-01
52,H00997,H01001,25,25,20,1,2024-01-01
53,H00002,H00017,0,0,4,1,2024-01-08
53,H00018,H00016,0,0,7,1,2024-01-08
53,H00045,H00051,1,1,11,1,2024-01-08
53,H00053,H00007,1,0,23,1,2024-01-08
53,H00063,H00438,1,10,3,1,2024-01-08
53,H00070,H00069,1,1,5,0,2024-01-08
53,H00074,H00649,1,14,14,1,2024-01-08
53,H00080,H00088,1,1,12,1,2024-01-08
53,H00081,H00790,1,18,15,0,2024-01-08
53,H00103,H00290,2,6,2,0,2024-01-08
53,H00114,H00113,2,2,11,1,2024-01-08
53,H00141,H00116,2,2,16,1,2024-01-08
53,H00146,H00526,3,12,20,1,2024-01-08
53,H00149,H00159,3,3,18,0,2024-01-08
